"id","source url","format","filename","folder","notes"
93,"http://www.gutenberg.org/etext/3913","kindle","pg3913.mobi",,"no images"
93,"http://www.gutenberg.org/etext/3913","plucker","pg3913.plucker.pdb",,
93,"http://www.gutenberg.org/etext/3913","text","pg3913.txt",,
94,"http://www.gutenberg.org/etext/3296","epub","pg3296.epub",,
94,"http://www.gutenberg.org/etext/3296","kindle","pg3296.mobi",,
94,"http://www.gutenberg.org/etext/3296","plucker","pg3296.plucker.pdb",,
94,"http://www.gutenberg.org/etext/3296","text","pg3296.txt",,
95,"http://www.gutenberg.org/etext/86","epub","pg86-images.epub",,"with images"
95,"http://www.gutenberg.org/etext/86","epub","pg86.epub",,"no images"
95,"http://www.gutenberg.org/etext/86","kindle","pg86-images.mobi",,"with images"
95,"http://www.gutenberg.org/etext/86","kindle","pg86.mobi",,"no images"
95,"http://www.gutenberg.org/etext/86","plucker","pg86.plucker.pdb",,
95,"http://www.gutenberg.org/etext/86","text","pg86.txt",,
97,"http://www.gutenberg.org/etext/1184","epub","pg1184.epub",,
97,"http://www.gutenberg.org/etext/1184","kindle","pg1184.mobi",,
97,"http://www.gutenberg.org/etext/1184","plucker","pg1184.plucker.pdb",,
97,"http://www.gutenberg.org/etext/1184","text","pg1184.txt",,
98,"http://www.gutenberg.org/etext/5683","epub","pg5683.epub",,
98,"http://www.gutenberg.org/etext/5683","kindle","pg5683.mobi",,
98,"http://www.gutenberg.org/etext/5683","plucker","pg5683.plucker.pdb",,
98,"http://www.gutenberg.org/etext/5683","text","pg5683.txt",,
99,"http://www.gutenberg.org/etext/4280","epub","pg4280.epub",,
99,"http://www.gutenberg.org/etext/4280","kindle","pg4280.mobi",,
99,"http://www.gutenberg.org/etext/4280","plucker","pg4280.plucker.pdb",,
99,"http://www.gutenberg.org/etext/4280","text","pg4280.txt",,
"100","http://www.gutenberg.org/etext/8807","mp3",,"cuba_in_war_time",
101,"http://www.gutenberg.org/etext/1254","epub","pg1254.epub",,
101,"http://www.gutenberg.org/etext/1254","kindle","pg1254.mobi",,
101,"http://www.gutenberg.org/etext/1254","plucker","pg1254.plucker.pdb",,
101,"http://www.gutenberg.org/etext/1254","text","pg1254.txt",,
"102","http://www.gutenberg.org/etext/19782","mp3",,"daddy_long_legs_mp3",
"103","http://www.gutenberg.org/etext/9671","external_mp3",,,
"104","http://www.gutenberg.org/etext/9744","external_mp3",,,
105,"http://www.gutenberg.org/etext/766","epub","pg766.epub",,
105,"http://www.gutenberg.org/etext/766","kindle","pg766.mobi",,
105,"http://www.gutenberg.org/etext/766","plucker","pg766.plucker.pdb",,
105,"http://www.gutenberg.org/etext/766","text","pg766.txt",,
106,"http://www.gutenberg.org/etext/921","epub","pg921.epub",,
106,"http://www.gutenberg.org/etext/921","kindle","pg921.mobi",,
106,"http://www.gutenberg.org/etext/921","plucker","pg921.plucker.pdb",,
106,"http://www.gutenberg.org/etext/921","text","pg921.txt",,
107,"http://www.gutenberg.org/etext/6400","epub","pg6400.epub",,
107,"http://www.gutenberg.org/etext/6400","kindle","pg6400.mobi",,
107,"http://www.gutenberg.org/etext/6400","plucker","pg6400.plucker.pdb",,
107,"http://www.gutenberg.org/etext/6400","text","pg6400.txt",,
108,"http://www.gutenberg.org/etext/23700","epub","pg23700-images.epub",,"with images"
108,"http://www.gutenberg.org/etext/23700","epub","pg23700.epub",,"no images"
108,"http://www.gutenberg.org/etext/23700","kindle","pg23700-images.mobi",,"with images"
108,"http://www.gutenberg.org/etext/23700","kindle","pg23700-images.mobi",,"no images"
108,"http://www.gutenberg.org/etext/23700","plucker","pg23700.plucker.pdb",,
108,"http://www.gutenberg.org/etext/23700","text","pg23700.txt",,
109,"http://www.gutenberg.org/etext/3726","epub","pg3726.epub",,
109,"http://www.gutenberg.org/etext/3726","kindle","pg3726.mobi",,
109,"http://www.gutenberg.org/etext/3726","plucker","pg3726.plucker.pdb",,
109,"http://www.gutenberg.org/etext/3726","text","pg3726.txt",,
110,"http://www.gutenberg.org/etext/815","epub","pg815.epub",,
110,"http://www.gutenberg.org/etext/815","kindle","pg815.mobi",,
110,"http://www.gutenberg.org/etext/815","plucker","pg815.plucker.pdb",,
110,"http://www.gutenberg.org/etext/815","text","pg815.txt",,
111,"http://www.gutenberg.org/etext/816","epub","pg816.epub",,
111,"http://www.gutenberg.org/etext/816","kindle","pg816.mobi",,
111,"http://www.gutenberg.org/etext/816","plucker","pg816.plucker.pdb",,
111,"http://www.gutenberg.org/etext/816","text","pg816.txt",,
112,"http://www.gutenberg.org/etext/6079","epub","pg6079.epub",,
112,"http://www.gutenberg.org/etext/6079","kindle","pg6079.mobi",,
112,"http://www.gutenberg.org/etext/6079","plucker","pg6079.plucker.pdb",,
112,"http://www.gutenberg.org/etext/6079","text","pg6079.plucker.pdb",,
113,"http://www.gutenberg.org/etext/972","epub","pg972.epub",,
113,"http://www.gutenberg.org/etext/972","kindle","pg972.mobi",,
113,"http://www.gutenberg.org/etext/972","plucker","pg972.plucker.pdb",,
113,"http://www.gutenberg.org/etext/972","text","pg972.txt",,
114,"http://www.gutenberg.org/etext/20765","epub","pg20765-images.epub",,"with images"
114,"http://www.gutenberg.org/etext/20765","epub","pg20765.epub",,"no images"
114,"http://www.gutenberg.org/etext/20765","kindle","pg20765-images.mobi",,"with images"
114,"http://www.gutenberg.org/etext/20765","kindle","pg20765.mobi",,"no images"
114,"http://www.gutenberg.org/etext/20765","plucker","pg20765.plucker.pdb",,
114,"http://www.gutenberg.org/etext/20765","text","pg20765.txt",,
115,"http://www.gutenberg.org/etext/20738","epub","pg20738.epub",,
115,"http://www.gutenberg.org/etext/20738","kindle","pg20738.mobi",,
115,"http://www.gutenberg.org/etext/20738","plucker","pg20738.plucker.pdb",,
115,"http://www.gutenberg.org/etext/20738","text","pg20738.txt",,
116,"http://www.gutenberg.org/etext/8085","epub","pg8085.epub",,
116,"http://www.gutenberg.org/etext/8085","kindle","pg8085.mobi",,
116,"http://www.gutenberg.org/etext/8085","plucker","pg8085.plucker.pdb",,
116,"http://www.gutenberg.org/etext/8085","text","pg8085.txt",,
117,"http://www.gutenberg.org/etext/2407","epub","pg2407.epub",,
117,"http://www.gutenberg.org/etext/2407","kindle","pg2407.mobi",,
117,"http://www.gutenberg.org/etext/2407","plucker","pg2407.plucker.pdb",,
117,"http://www.gutenberg.org/etext/2407","text","pg2407.txt",,
118,"http://www.gutenberg.org/etext/22367","epub","pg22367-images.epub",,"with images"
118,"http://www.gutenberg.org/etext/22367","epub","pg22367.epub",,"no images"
118,"http://www.gutenberg.org/etext/22367","kindle","pg22367-images.mobi",,"with images"
118,"http://www.gutenberg.org/etext/22367","kindle","pg22367.mobi",,"no images"
118,"http://www.gutenberg.org/etext/22367","plucker","pg22367.mobi",,
118,"http://www.gutenberg.org/etext/22367","text","pg22367.txt",,
119,"http://www.gutenberg.org/etext/59","epub","pg59.epub",,
119,"http://www.gutenberg.org/etext/59","kindle","pg59.mobi",,
119,"http://www.gutenberg.org/etext/59","plucker","pg59.plucker.pdb",,
119,"http://www.gutenberg.org/etext/59","text","pg59.txt",,
120,"http://www.gutenberg.org/etext/22116","epub","pg22116-images.epub",,"with images"
120,"http://www.gutenberg.org/etext/22116","epub","pg22116.epub",,"no images"
120,"http://www.gutenberg.org/etext/22116","kindle","pg22116-images.mobi",,"with images"
120,"http://www.gutenberg.org/etext/22116","kindle","pg22116.mobi",,"no images"
120,"http://www.gutenberg.org/etext/22116","plucker","pg22116.plucker.pdb",,
120,"http://www.gutenberg.org/etext/22116","text","pg22116.txt",,
121,"http://www.gutenberg.org/etext/8800","epub","pg8800-images.epub",,"with images"
121,"http://www.gutenberg.org/etext/8800","epub","pg8800.epub",,"no images"
121,"http://www.gutenberg.org/etext/8800","kindle","pg8800-images.mobi",,"with images"
121,"http://www.gutenberg.org/etext/8800","kindle","pg8800.mobi",,"no images"
121,"http://www.gutenberg.org/etext/8800","plucker","pg8800.plucker.pdb",,
121,"http://www.gutenberg.org/etext/8800","text","pg8800.txt",,
122,"http://www.gutenberg.org/etext/8789","epub","pg8789-images.epub",,"with images"
122,"http://www.gutenberg.org/etext/8789","epub","pg8789.epub",,"no images"
122,"http://www.gutenberg.org/etext/8789","kindle","pg8789-images.mobi",,"with images"
122,"http://www.gutenberg.org/etext/8789","kindle","pg8789.mobi",,"no images"
122,"http://www.gutenberg.org/etext/8789","plucker","pg8789.plucker.pdb",,
122,"http://www.gutenberg.org/etext/8789","text","pg8789.txt",,
123,"http://www.gutenberg.org/etext/16119","epub","pg16119-images.epub",,"with images"
123,"http://www.gutenberg.org/etext/16119","epub","pg16119-images.epub",,"no images"
123,"http://www.gutenberg.org/etext/16119","kindle","pg16119-images.mobi",,"with images"
123,"http://www.gutenberg.org/etext/16119","kindle","pg16119.mobi",,"no images"
123,"http://www.gutenberg.org/etext/16119","plucker","pg16119.plucker.pdb",,
123,"http://www.gutenberg.org/etext/16119","text","pg16119.txt",,
124,"http://www.gutenberg.org/etext/15492","epub","pg15492.epub",,
124,"http://www.gutenberg.org/etext/15492","kindle","pg15492.mobi",,
124,"http://www.gutenberg.org/etext/15492","plucker","pg15492.plucker.pdb",,
124,"http://www.gutenberg.org/etext/15492","text","pg15492.txt",,
125,"http://www.gutenberg.org/etext/2542","epub","pg2542.epub",,
125,"http://www.gutenberg.org/etext/2542","kindle","pg2542.mobi",,
125,"http://www.gutenberg.org/etext/2542","plucker","pg2542.plucker.pdb",,
125,"http://www.gutenberg.org/etext/2542","text","pg2542.txt",,
"126","http://www.gutenberg.org/etext/9703","external_mp3",,,
127,"http://www.gutenberg.org/etext/21700","epub","pg21700-images.epub",,"with images"
127,"http://www.gutenberg.org/etext/21700","epub","pg21700.epub",,"no images"
127,"http://www.gutenberg.org/etext/21700","kindle","pg21700-images.mobi",,"with images"
127,"http://www.gutenberg.org/etext/21700","kindle","pg21700.mobi",,"no images"
127,"http://www.gutenberg.org/etext/21700","plucker","pg21700.plucker.pdb",,
127,"http://www.gutenberg.org/etext/21700","text","pg21700.txt",,
128,"http://www.gutenberg.org/etext/5201","epub","pg5201.epub",,
128,"http://www.gutenberg.org/etext/5201","kindle","pg5201.mobi",,
128,"http://www.gutenberg.org/etext/5201","plucker","pg5201.plucker.pdb",,
128,"http://www.gutenberg.org/etext/5201","text","5201.txt",,
129,"http://www.gutenberg.org/etext/2000","epub","pg2000.epub",,
129,"http://www.gutenberg.org/etext/2000","kindle","pg2000.mobi",,
129,"http://www.gutenberg.org/etext/2000","plucker","pg2000.plucker.pdb",,
129,"http://www.gutenberg.org/etext/2000","text","pg2000.txt",,
130,"http://www.gutenberg.org/etext/996","epub","pg996.epub",,
130,"http://www.gutenberg.org/etext/996","kindle","pg996.mobi",,
130,"http://www.gutenberg.org/etext/996","plucker","pg996.plucker.pdb",,
130,"http://www.gutenberg.org/etext/996","text","pg996.txt",,
"131","http://www.gutenberg.org/etext/7094","external_mp3",,,
132,"http://www.gutenberg.org/etext/8710","epub","pg8710-images.epub",,"with images"
132,"http://www.gutenberg.org/etext/8710","epub","pg8710.epub",,"no images"
132,"http://www.gutenberg.org/etext/8710","kindle","pg8710-images.mobi",,"with images"
132,"http://www.gutenberg.org/etext/8710","kindle","pg8710.mobi",,"no images"
132,"http://www.gutenberg.org/etext/8710","plucker","pg8710.plucker.pdb",,
132,"http://www.gutenberg.org/etext/8710","text","pg8710.plucker.pdb",,
"133","http://www.gutenberg.org/etext/6534","mp3",,"dracula",
"134","http://www.gutenberg.org/etext/19797","external_mp3",,,
135,"http://www.gutenberg.org/etext/345","epub","pg345.epub",,
135,"http://www.gutenberg.org/etext/345","kindle","pg345.mobi",,
135,"http://www.gutenberg.org/etext/345","plucker","pg345.plucker.pdb",,
135,"http://www.gutenberg.org/etext/345","text","pg345.plucker.pdb",,
136,"http://www.gutenberg.org/etext/15489","epub","pg15489.epub",,
136,"http://www.gutenberg.org/etext/15489","kindle","pg15489.mobi",,
136,"http://www.gutenberg.org/etext/15489","plucker","pg15489.plucker.pdb",,
136,"http://www.gutenberg.org/etext/15489","text","pg15489.txt",,
"137","http://www.gutenberg.org/etext/6543","mp3",,"droll_stories",
138,"http://www.gutenberg.org/etext/2814","epub","pg2814.epub",,
138,"http://www.gutenberg.org/etext/2814","kindle","2814.kindle.noimages.mobi",,
138,"http://www.gutenberg.org/etext/2814","plucker","pg2814.plucker.pdb",,
138,"http://www.gutenberg.org/etext/2814","text","pg2814.txt",,
140,"http://www.gutenberg.org/etext/158","epub","pg158.epub",,
140,"http://www.gutenberg.org/etext/158","kindle","pg158.mobi",,
140,"http://www.gutenberg.org/etext/158","pdf","158-pdf.pdf",,
140,"http://www.gutenberg.org/etext/158","plucker","pg158.plucker.pdb",,
140,"http://www.gutenberg.org/etext/158","text","pg158.txt",,
141,"http://www.gutenberg.org/etext/20776","epub","pg20776-images.epub",,"with images"
141,"http://www.gutenberg.org/etext/20776","epub","pg20776.epub",,"no images"
141,"http://www.gutenberg.org/etext/20776","kindle","pg20776-images.mobi",,"with images"
141,"http://www.gutenberg.org/etext/20776","kindle","pg20776.mobi",,"no images"
141,"http://www.gutenberg.org/etext/20776","plucker","pg20776.plucker.pdb",,
141,"http://www.gutenberg.org/etext/20776","text","pg20776.txt",,
